Name_ZH,Name_EN,Title_ZH,Title_EN,Company_ZH,Company_EN,Biography_ZH,Biography_EN,Interview1_ZH,Interview1_EN,Interview2_ZH,Interview2_EN,Interview3_ZH,Interview3_EN,ImageURL,LocalImage
1 Block - ChainUp,ChainUp,1 Block,1 Block,ChainUp,ChainUp,"​ChainUp, a leading global provider of digital asset solutions, empowers businesses to navigate the complexities of this evolving ecosystem. ​Serving a diverse clientele from Web3 companies to established financial institutions, ChainUp's comprehensive suite of solutions includes crypto exchange solutions, liquidity technology, white label MPC wallet, KYT crypto tracing analytics tool, asset tokenization, crypto asset management, and Web3 infrastructure such as mining, staking, and blockchain APIs. For more information, visit: https://www.chainup.com/ ​","​ChainUp, a leading global provider of digital asset solutions, empowers businesses to navigate the complexities of this evolving ecosystem. ​Serving a diverse clientele from Web3 companies to established financial institutions, ChainUp's comprehensive suite of solutions includes crypto exchange solutions, liquidity technology, white label MPC wallet, KYT crypto tracing analytics tool, asset tokenization, crypto asset management, and Web3 infrastructure such as mining, staking, and blockchain APIs. For more information, visit: https://www.chainup.com/ ​",作为 1 Block 的 ChainUp，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does ChainUp most want the industry to remember this year?",ChainUp 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are ChainUp's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，ChainUp 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does ChainUp hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/6927474ba03756b1431ce518_full-color-vertical.webp,avatars/mena-sponsors/chainup.webp
1 Block - MOONWALK SYSTEMS,MOONWALK SYSTEMS,1 Block,1 Block,MOONWALK SYSTEMS,MOONWALK SYSTEMS,"MOONWALK SYSTEMS was founded as a stepping stone for driving innovation in the blockchain industry within the region. Our ambitious plan to propel the advancement of the blockchain technology and data centers development started in 2020 at the heart of the region's crypto hub - Dubai. Since then, we have expanded our presence globally with strategically located offices worldwide.Our ground-breaking approach to providing turnkey blockchain solutions makes us the go-to destination for entrepreneurs and businesses. In addition, our hosting facilities offer comprehensive solutions for blockchain related-hardware owners, with cutting-edge cooling and security systems, so you can rest assured that you are getting the most out of your investment!","MOONWALK SYSTEMS was founded as a stepping stone for driving innovation in the blockchain industry within the region. Our ambitious plan to propel the advancement of the blockchain technology and data centers development started in 2020 at the heart of the region's crypto hub - Dubai. Since then, we have expanded our presence globally with strategically located offices worldwide.Our ground-breaking approach to providing turnkey blockchain solutions makes us the go-to destination for entrepreneurs and businesses. In addition, our hosting facilities offer comprehensive solutions for blockchain related-hardware owners, with cutting-edge cooling and security systems, so you can rest assured that you are getting the most out of your investment!",作为 1 Block 的 MOONWALK SYSTEMS，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does MOONWALK SYSTEMS most want the industry to remember this year?",MOONWALK SYSTEMS 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are MOONWALK SYSTEMS's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，MOONWALK SYSTEMS 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does MOONWALK SYSTEMS hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691f8fe36705c28e7c0c5697_672e1b76dfad25eaff1e9cbf_social-20media_instagram-20copy.webp,avatars/mena-sponsors/moonwalk-systems.webp
1 Block - The Saif House,The Saif House,1 Block,1 Block,The Saif House,The Saif House,"The Saif House is an independent Bitcoin-only publisher dedicated to advancing sound economic thinking. We publish The Bitcoin Standard, The Fiat Standard, The Gold Standard, and Principles of Economics by Saifedean Ammous, along with works by other authors exploring Bitcoin and Austrian economics. Through books, courses, and seminars, The Saif House promotes education rooted in hard money, individual sovereignty, and long-term thinking.","The Saif House is an independent Bitcoin-only publisher dedicated to advancing sound economic thinking. We publish The Bitcoin Standard, The Fiat Standard, The Gold Standard, and Principles of Economics by Saifedean Ammous, along with works by other authors exploring Bitcoin and Austrian economics. Through books, courses, and seminars, The Saif House promotes education rooted in hard money, individual sovereignty, and long-term thinking.",作为 1 Block 的 The Saif House，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does The Saif House most want the industry to remember this year?",The Saif House 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are The Saif House's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，The Saif House 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does The Saif House hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691f646f22134774aaa63da9_66b01b32-bdcc-479b-a49f-0922f8850f16-ticket-hs_file_upload-logo.webp,avatars/mena-sponsors/the-saif-house.webp
1 Block - Bitkern Group,Bitkern Group,1 Block,1 Block,Bitkern Group,Bitkern Group,"Bitkern has been serving Bitcoin miners since 2017, providing Swiss-quality hosting with 85,000+ ASICs online across 18+ global locations. We bring miners online within 24 hours — fast, reliable, and optimized for maximum performance.​‍","Bitkern has been serving Bitcoin miners since 2017, providing Swiss-quality hosting with 85,000+ ASICs online across 18+ global locations. We bring miners online within 24 hours — fast, reliable, and optimized for maximum performance.​‍",作为 1 Block 的 Bitkern Group，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Bitkern Group most want the industry to remember this year?",Bitkern Group 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Bitkern Group's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Bitkern Group 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Bitkern Group hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691b5da82b2d32e819ce22ee_bitkern_logo_final_4c_1200x542.webp,avatars/mena-sponsors/bitkern-group.webp
1 Block - Bitfunded,Bitfunded,1 Block,1 Block,Bitfunded,Bitfunded,Bitfunded is the easiest place to get a funded account in crypto. Prove your skills in a simulated challenge and trade with up to 150K USDT.​​,Bitfunded is the easiest place to get a funded account in crypto. Prove your skills in a simulated challenge and trade with up to 150K USDT.​​,作为 1 Block 的 Bitfunded，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Bitfunded most want the industry to remember this year?",Bitfunded 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Bitfunded's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Bitfunded 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Bitfunded hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691b46e7894cafd50849bfe1_bitfunded.webp,avatars/mena-sponsors/bitfunded.webp
1 Block - Starknet,Starknet,1 Block,1 Block,Starknet,Starknet,"Starknet is building Bitcoin’s execution layer. Powered by STARK proofs, Starknet lets Bitcoin users put their sats to work with unmatched scaling, UX, and liquidity - without compromising on decentralization or security. Co-founded by Professor Eli Ben-Sasson, co-founder and former Chief Scientist of Zcash, Starknet brings world-class cryptographic innovation to Bitcoin.","Starknet is building Bitcoin’s execution layer. Powered by STARK proofs, Starknet lets Bitcoin users put their sats to work with unmatched scaling, UX, and liquidity - without compromising on decentralization or security. Co-founded by Professor Eli Ben-Sasson, co-founder and former Chief Scientist of Zcash, Starknet brings world-class cryptographic innovation to Bitcoin.",作为 1 Block 的 Starknet，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Starknet most want the industry to remember this year?",Starknet 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Starknet's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Starknet 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Starknet hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691a7fef235d985521f0cfa6_sn-stacked-gradient-2.webp,avatars/mena-sponsors/starknet.webp
1 Block - OVEX,OVEX,1 Block,1 Block,OVEX,OVEX,"OVEX is an African-focused crypto exchange enabling cryptocurrency as the default settlement layer for faster, more secure cross-border payments. We provide deep liquidity and robust local rails for high-volume and institutional-grade clients.‍","OVEX is an African-focused crypto exchange enabling cryptocurrency as the default settlement layer for faster, more secure cross-border payments. We provide deep liquidity and robust local rails for high-volume and institutional-grade clients.‍",作为 1 Block 的 OVEX，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does OVEX most want the industry to remember this year?",OVEX 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are OVEX's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，OVEX 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does OVEX hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/6914864a0a19b83f891a1f76_da3140d2-4331-4f6c-978a-280f83db0e7a-ticket-hs_file_upload-ovex-logo-black.webp,avatars/mena-sponsors/ovex.webp
1 Block - N.exchange,N.exchange,1 Block,1 Block,N.exchange,N.exchange,"Integrate crypto trading into your platform with our high-performance, compliant API. Launch in days with enterprise-grade speed, security, and reliability.‍","Integrate crypto trading into your platform with our high-performance, compliant API. Launch in days with enterprise-grade speed, security, and reliability.‍",作为 1 Block 的 N.exchange，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does N.exchange most want the industry to remember this year?",N.exchange 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are N.exchange's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，N.exchange 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does N.exchange hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/6911e951c0e6400ce8002b56_a633a6a1-bdc3-448f-903d-7c3a934e43ec-ticket-hs_file_upload-n_exchange_logo_high_res-2.webp,avatars/mena-sponsors/n-exchange.webp
1 Block - BitFuFu,BitFuFu,1 Block,1 Block,BitFuFu,BitFuFu,"BitFuFu Inc. (Nasdaq: FUFU) is a world-leading Bitcoin miner and mining services innovator. BitFuFu is committed to empowering the global Bitcoin network through its industry-leading cloud mining platform, rapidly scaling infrastructure, and innovative mining services.​‍","BitFuFu Inc. (Nasdaq: FUFU) is a world-leading Bitcoin miner and mining services innovator. BitFuFu is committed to empowering the global Bitcoin network through its industry-leading cloud mining platform, rapidly scaling infrastructure, and innovative mining services.​‍",作为 1 Block 的 BitFuFu，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does BitFuFu most want the industry to remember this year?",BitFuFu 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are BitFuFu's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，BitFuFu 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does BitFuFu hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/690cf243e3b9ef552594ff14_680ff9d1e8714e8007387b37_1200x628.webp,avatars/mena-sponsors/bitfufu.webp
1 Block - Laser Digital,Laser Digital,1 Block,1 Block,Laser Digital,Laser Digital,"Laser Digital is a full-spectrum digital finance company, powering institutional participation in the on-chain economy. As a regulated and trusted counterparty, we enable institutions, miners, treasuries, and whales holding the world’s most popular cryptocurrency – Bitcoin, to capitalise on existing and emerging opportunities. Our services include yield-bearing BTC asset management fund, tailored OTC spot & derivatives trading and structured treasury management. BTC holders benefit from our global connectivity across key markets, as well as our network of trusted counterparties from staking to custody, and team of highly experienced professionals (ex-Barclays, Nomura, Brevan Howard, B2C2, Bluecrest, GSR).","Laser Digital is a full-spectrum digital finance company, powering institutional participation in the on-chain economy. As a regulated and trusted counterparty, we enable institutions, miners, treasuries, and whales holding the world’s most popular cryptocurrency – Bitcoin, to capitalise on existing and emerging opportunities. Our services include yield-bearing BTC asset management fund, tailored OTC spot & derivatives trading and structured treasury management. BTC holders benefit from our global connectivity across key markets, as well as our network of trusted counterparties from staking to custody, and team of highly experienced professionals (ex-Barclays, Nomura, Brevan Howard, B2C2, Bluecrest, GSR).",作为 1 Block 的 Laser Digital，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Laser Digital most want the industry to remember this year?",Laser Digital 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Laser Digital's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Laser Digital 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Laser Digital hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/690cb451e5167ea141d59210_cee4d170-3344-49d7-95b8-c8e591773a92-ticket-hs_file_upload-ld_main-logo_digital.webp,avatars/mena-sponsors/laser-digital.webp
1 Block - VolcMiner,VolcMiner,1 Block,1 Block,VolcMiner,VolcMiner,"VOLCMINER is committed to becoming a global leader in chip innovation. By providing cutting-edge technology and a comprehensive ecosystem, we continuously push the boundaries of high-performance miners which could customizable air cooling, water cooling, oil cooling, machine size,machine appearance etc.","VOLCMINER is committed to becoming a global leader in chip innovation. By providing cutting-edge technology and a comprehensive ecosystem, we continuously push the boundaries of high-performance miners which could customizable air cooling, water cooling, oil cooling, machine size,machine appearance etc.",作为 1 Block 的 VolcMiner，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does VolcMiner most want the industry to remember this year?",VolcMiner 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are VolcMiner's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，VolcMiner 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does VolcMiner hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/690a87ca7dbf663abda7fd18_682d4755bece80b66690a435_volcminer-logo-e9-bb-91-e7-99-bd-04.webp,avatars/mena-sponsors/volcminer.webp
1 Block - MillionMiner,MillionMiner,1 Block,1 Block,MillionMiner,MillionMiner,"MillionMiner is the leading provider of professional mining hardware in Europe. With strong partnerships with industry leaders such as NiceHash, VoskCoin, EMCD and many more, MillionMiner not only offers first-class ASIC miners, but also exclusive access to events, mining pools and hosting services worldwide. Whether you are new to mining or a professional, we combine state-of-the-art technology with reliable support, fair prices and an international network for sustainable mining success.","MillionMiner is the leading provider of professional mining hardware in Europe. With strong partnerships with industry leaders such as NiceHash, VoskCoin, EMCD and many more, MillionMiner not only offers first-class ASIC miners, but also exclusive access to events, mining pools and hosting services worldwide. Whether you are new to mining or a professional, we combine state-of-the-art technology with reliable support, fair prices and an international network for sustainable mining success.",作为 1 Block 的 MillionMiner，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does MillionMiner most want the industry to remember this year?",MillionMiner 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are MillionMiner's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，MillionMiner 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does MillionMiner hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/690b4d01efacde390b387498_whatsapp-image-2025-11-05-at-02-38-16.webp,avatars/mena-sponsors/millionminer.webp
1 Block - Fooksum,Fooksum,1 Block,1 Block,Fooksum,Fooksum,"Fooksum is a global logistics provider specializing in the transportation and warehousing of cryptocurrency mining and high-performance computing equipment. With over 5 years of experience and more than 200,000 servers shipped worldwide, Fooksum offers reliable air, sea, and land freight solutions, along with secure storage in key markets including the U.S., Canada, Dubai, and Southeast Asia.","Fooksum is a global logistics provider specializing in the transportation and warehousing of cryptocurrency mining and high-performance computing equipment. With over 5 years of experience and more than 200,000 servers shipped worldwide, Fooksum offers reliable air, sea, and land freight solutions, along with secure storage in key markets including the U.S., Canada, Dubai, and Southeast Asia.",作为 1 Block 的 Fooksum，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Fooksum most want the industry to remember this year?",Fooksum 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Fooksum's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Fooksum 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Fooksum hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/6908cd41742a0b76f948c97d_fooksum.webp,avatars/mena-sponsors/fooksum.webp
1 Block - Komainu,Komainu,1 Block,1 Block,Komainu,Komainu,"Komainu is the institutional gateway for digital assets, headquartered in Jersey, with offices in London, Dubai, and Singapore. Offering bank-grade infrastructure for institutional investors, Komainu provides seamless, connected and secure services with multi-jurisdictional regulatory oversight, merging expertise from traditional financial services with leading security standards for the next generation of institutional digital asset custody, servicing & financing solutions.","Komainu is the institutional gateway for digital assets, headquartered in Jersey, with offices in London, Dubai, and Singapore. Offering bank-grade infrastructure for institutional investors, Komainu provides seamless, connected and secure services with multi-jurisdictional regulatory oversight, merging expertise from traditional financial services with leading security standards for the next generation of institutional digital asset custody, servicing & financing solutions.",作为 1 Block 的 Komainu，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Komainu most want the industry to remember this year?",Komainu 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Komainu's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Komainu 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Komainu hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/6903e7530c9bf2562d6bb480_komainu_stacked_logo_rgb.webp,avatars/mena-sponsors/komainu.webp
1 Block - Bitlayer,Bitlayer,1 Block,1 Block,Bitlayer,Bitlayer,"Bitlayer is pioneering the first BitVM implementation. By merging unparalleled security with a lightning-fast smart contract engine, Bitlayer unlocks the full potential of Bitcoin DeFi.Built on Bitcoin’s native security architecture, Bitlayer is constructing a trust-minimized BitVM Bridge, a yield-bearing asset YBTC and a high-throughput Bitcoin Rollup — bringing true utility, speed, and composability to Bitcoin, and establishing a complete DeFi infrastructure for the Bitcoin ecosystem.","Bitlayer is pioneering the first BitVM implementation. By merging unparalleled security with a lightning-fast smart contract engine, Bitlayer unlocks the full potential of Bitcoin DeFi.Built on Bitcoin’s native security architecture, Bitlayer is constructing a trust-minimized BitVM Bridge, a yield-bearing asset YBTC and a high-throughput Bitcoin Rollup — bringing true utility, speed, and composability to Bitcoin, and establishing a complete DeFi infrastructure for the Bitcoin ecosystem.",作为 1 Block 的 Bitlayer，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Bitlayer most want the industry to remember this year?",Bitlayer 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Bitlayer's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Bitlayer 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Bitlayer hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/68f27e82da3e6e658b7b5a3e_65fdb618c00085f5f91bd79a_bitlayer-20png.webp,avatars/mena-sponsors/bitlayer.webp
1 Block - Amana,Amana,1 Block,1 Block,Amana,Amana,"amana is a leading MENA neo-broker, established in 2010 and headquartered in Dubai. Serving a thriving community of over 350,000 users, amana empowers traders and investors with an all-in-one, commission-free trading app that provides access to 6,800+ global and regional assets — including 375+ crypto coins, stocks, forex, indices, commodities, ETFs, metals, and more. With a relentless focus on transparency, education, and inclusivity, amana is redefining access to financial markets in the region.","amana is a leading MENA neo-broker, established in 2010 and headquartered in Dubai. Serving a thriving community of over 350,000 users, amana empowers traders and investors with an all-in-one, commission-free trading app that provides access to 6,800+ global and regional assets — including 375+ crypto coins, stocks, forex, indices, commodities, ETFs, metals, and more. With a relentless focus on transparency, education, and inclusivity, amana is redefining access to financial markets in the region.",作为 1 Block 的 Amana，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Amana most want the industry to remember this year?",Amana 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Amana's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Amana 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Amana hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/691a80898db90caf6d40f130_images-1.webp,avatars/mena-sponsors/amana.webp
1 Block - GOAT Network,GOAT Network,1 Block,1 Block,GOAT Network,GOAT Network,Bitcoin Native ZK Rollup with Sustainable BTC Yield,Bitcoin Native ZK Rollup with Sustainable BTC Yield,作为 1 Block 的 GOAT Network，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does GOAT Network most want the industry to remember this year?",GOAT Network 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are GOAT Network's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，GOAT Network 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does GOAT Network hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/68e93e1678cbb870ab581a1f_goat-network-recxUwTgTF4apNFYF.webp,avatars/mena-sponsors/goat-network.webp
1 Block - CitizenX,CitizenX,1 Block,1 Block,CitizenX,CitizenX,"CitizenX is the world's first citizenship market. We help high-net-worth individuals and their families diversify their passport portfolio in Bitcoin-friendly jurisdictions, ensuring a safe future for you and your loved ones.‍‍","CitizenX is the world's first citizenship market. We help high-net-worth individuals and their families diversify their passport portfolio in Bitcoin-friendly jurisdictions, ensuring a safe future for you and your loved ones.‍‍",作为 1 Block 的 CitizenX，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does CitizenX most want the industry to remember this year?",CitizenX 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are CitizenX's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，CitizenX 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does CitizenX hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/68e93def3dc693b8df9c5129_e811a651-3867-44f4-bbd5-f9374121e698-ticket-hs_file_upload-logotype-standard-black.webp,avatars/mena-sponsors/citizenx.webp
1 Block - Bitwadi,Bitwadi,1 Block,1 Block,Bitwadi,Bitwadi,"Bitwadi is the Middle East’s first Bitcoin-only platform, built to make buying, saving, and investing in Bitcoin simple, secure, and fully local. Founded in Saudi Arabia, Bitwadi bridges the gap between traditional finance and Bitcoin with transparent pricing, compliant infrastructure, and Arabic-first support. Our mission is to give individuals across the region a trusted and sovereign way to participate in the Bitcoin economy. Bitwadi is proudly independent, Bitcoin-only, and built for the long term.","Bitwadi is the Middle East’s first Bitcoin-only platform, built to make buying, saving, and investing in Bitcoin simple, secure, and fully local. Founded in Saudi Arabia, Bitwadi bridges the gap between traditional finance and Bitcoin with transparent pricing, compliant infrastructure, and Arabic-first support. Our mission is to give individuals across the region a trusted and sovereign way to participate in the Bitcoin economy. Bitwadi is proudly independent, Bitcoin-only, and built for the long term.",作为 1 Block 的 Bitwadi，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Bitwadi most want the industry to remember this year?",Bitwadi 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Bitwadi's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Bitwadi 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Bitwadi hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/68e91e218fefa18442e13342_ezgif-1402cd0686f350.webp,avatars/mena-sponsors/bitwadi.webp
1 Block - Compass Mining,Compass Mining,1 Block,1 Block,Compass Mining,Compass Mining,Compass is the world's first bitcoin mining marketplace which provides everyone the opportunity to mine bitcoin profitably. Our mission is to strengthen Bitcoin's network by democratizing hashrate and providing institutions and retail the ability and access to own bitcoin mining hardware and host it at the best facilities around the world.,Compass is the world's first bitcoin mining marketplace which provides everyone the opportunity to mine bitcoin profitably. Our mission is to strengthen Bitcoin's network by democratizing hashrate and providing institutions and retail the ability and access to own bitcoin mining hardware and host it at the best facilities around the world.,作为 1 Block 的 Compass Mining，你们今年在 Bitcoin MENA 上最希望让行业记住的一项产品或合作是什么？,"As a 1 Block at Bitcoin MENA, which product or partnership does Compass Mining most want the industry to remember this year?",Compass Mining 目前在中东和北非市场服务的核心客户是谁？你们看到他们在比特币或链上基础设施需求上出现了哪些新的变化？,"Who are Compass Mining's core clients in the Middle East and North Africa today, and what new needs are you seeing from them around bitcoin or on-chain infrastructure?",展望未来三年，Compass Mining 希望在 Bitcoin MENA 社区中扮演怎样的角色？,"Over the next three years, what role does Compass Mining hope to play within the Bitcoin MENA community?",https://cdn.prod.website-files.com/687f979126432c8ce843e6d7/692c71b9c1a913fe0b601104_compass-mining1.webp,avatars/mena-sponsors/compass-mining.webp
